    FWI,VPD,HT,T,RH,U,V,P,RAIN,CAPE,ST,SM,Nearest_1,Nearest_2,Nearest_3,Nearest_4,Nearest_5,Nearest_6,Nearest_7,Nearest_8,Nearest_9,Nearest_10,Nearest_11,Nearest_12,Nearest_13,Nearest_14,Nearest_15,Nearest_16,Nearest_17,Nearest_18,Nearest_19,Nearest_20,Nearest_21,Nearest_22,Nearest_23,Nearest_24,Land_Use,VCI_AVE,TCI_AVE,VHI_AVE,VCI_TOT,TCI_TOT,VHI_TOT,FWI_1_days_ago,VPD_1_days_ago,P_1_days_ago,FRP_1_days_ago,FWI_2_days_ago,VPD_2_days_ago,P_2_days_ago,FRP_2_days_ago,FWI_3_days_ago,VPD_3_days_ago,P_3_days_ago,FRP_3_days_ago,FWI_4_days_ago,VPD_4_days_ago,P_4_days_ago,FRP_4_days_ago,FWI_5_days_ago,VPD_5_days_ago,P_5_days_ago,FRP_5_days_ago,FWI_6_days_ago,VPD_6_days_ago,P_6_days_ago,FRP_6_days_ago,FWI_7_days_ago,VPD_7_days_ago,P_7_days_ago,FRP_7_days_ago
0.003906,0.5475,289.100006,292.524414,89.475006,1.646885,0.256035,96499.671875,0.000248,266.5,293.184326,0.3325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.822225,0.98,97069.742188,0.0,10.257161,1.4225,97387.46875,0.0,11.133789,1.4575,97245.796875,0.0,15.200887,1.3875,96985.039062,0.0,13.179443,1.1125,96987.421875,0.0,11.104167,1.2575,97276.976562,0.0,8.789062,1.25,97425.492188,0.0
1.223145,0.615,0.0,294.399414,51.525002,4.894385,5.383535,101158.070312,0.0,99.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.055745,0.605,101737.34375,0.0,1.789998,0.793333,102184.265625,0.0,1.700236,0.676667,102262.601562,0.0,0.787516,0.603333,102375.835938,0.0,0.220622,0.563333,102621.023438,0.0,0.21578,0.458333,102718.96875,0.0,1.209595,0.573333,102816.6875,0.0
1.223145,0.5675,0.0,294.399414,51.525002,4.894385,5.383535,101158.070312,0.0,99.75,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.055745,0.58,101737.34375,0.0,1.789998,0.8,102184.265625,0.0,1.700236,0.67,102262.601562,0.0,0.787516,0.605,102375.835938,0.0,0.220622,0.5575,102621.023438,0.0,0.21578,0.45,102718.96875,0.0,1.209595,0.5625,102816.6875,0.0
13.268066,0.33,0.0,286.524414,21.525,1.066885,-1.293965,100556.070312,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.994751,0.29,100483.335938,0.0,7.967407,0.27,100292.265625,0.0,9.263306,0.14,100071.0,0.0,7.404907,0.07,100313.039062,0.0,8.294189,0.08,100707.828125,0.0,7.778076,0.04,100822.976562,0.0,7.610107,0.11,100736.6875,0.0
39.400593,1.343333,1940.200073,299.824402,83.475006,-0.665615,0.323535,79822.070312,0.0,112.25,297.534332,0.168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.945028,1.383333,79957.734375,0.0,19.565186,1.367778,80103.859375,0.0,7.992513,0.793333,80165.0,0.0,7.688517,0.592222,80053.84375,0.0,13.214722,0.548889,79781.828125,0.0,13.980998,0.505556,79584.976562,0.0,62.614502,1.534444,79552.289062,0.0
28.048178,1.575556,1990.599976,300.174408,84.949997,1.131885,1.426035,80081.265625,0.0,221.75,298.759338,0.10825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,40.689087,1.646667,80166.140625,0.0,44.092896,1.571111,80327.460938,0.0,31.487997,1.211111,80415.0,0.0,15.953288,1.353333,80340.234375,0.0,5.633016,1.306667,80087.820312,0.0,9.210246,0.813333,79856.976562,0.0,61.798054,1.296667,79848.289062,0.0
41.296364,1.25,1989.400024,298.649414,81.974998,-0.710615,0.418535,78008.867188,5e-06,155.5,297.259338,0.17975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,25.197302,1.235,78157.734375,0.0,32.741711,1.165,78283.0625,0.0,21.29591,0.683333,78335.796875,0.0,18.894543,0.486667,78213.835938,0.0,16.528015,0.565,77969.023438,0.0,4.391955,0.483333,77730.171875,0.0,48.419544,1.325,77778.6875,0.0
53.972656,1.944444,1359.0,299.399414,59.875,0.391885,0.251035,84315.671875,0.0,104.5,297.359314,0.08075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,47.299805,2.068889,84423.335938,0.0,52.004883,2.1,84534.265625,0.0,49.973633,1.821111,84730.601562,0.0,73.5,1.744444,84783.039062,0.0,77.556641,1.555555,84522.625,0.0,40.138672,1.463333,84320.171875,0.0,72.316406,1.473333,84205.484375,0.0
61.323242,2.575,1251.800049,303.474426,63.025002,0.171885,-0.698965,86156.46875,0.0,174.5,300.984344,0.08275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,70.700195,2.606667,86118.539062,0.0,92.589844,3.265,86293.859375,0.0,94.764648,2.858333,86509.398438,0.0,76.948242,2.603333,86697.84375,0.0,53.677734,2.188333,86647.820312,0.0,49.679688,2.103333,86537.773438,0.0,52.918945,2.061666,86485.890625,0.0
0.734375,-999.0,72.0,291.599426,52.350002,0.811885,-1.633965,100324.0625,3.7e-05,21.5,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.050781,-999.0,100659.34375,0.0,0.421875,-999.0,101180.664062,0.0,0.984375,-999.0,100887.796875,0.0,0.601562,-999.0,100575.84375,0.0,0.023438,-999.0,100742.625,0.0,4.992188,-999.0,101156.976562,0.0,7.476562,-999.0,101420.6875,0.0
2.724935,0.568333,17.4,297.674408,76.824997,1.999385,0.043535,99851.664062,2e-06,194.5,297.009338,0.197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,18.335938,1.571667,100374.539062,0.0,23.62435,1.77,100783.0625,0.0,23.02767,1.753333,100703.0,0.0,22.618164,1.323333,100821.4375,0.0,10.520183,0.68,101302.625,0.0,4.391602,0.506667,101772.578125,0.0,14.431966,0.846667,101684.6875,0.0
47.98698,2.085,1243.200073,302.274414,56.025002,-1.300615,1.143535,85690.46875,0.0,135.0,301.059326,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,41.659832,2.4675,85932.140625,0.0,38.543621,2.21,86108.265625,0.0,43.352215,1.6525,86212.601562,0.0,45.984699,1.5475,86151.039062,0.0,41.654621,1.2,85882.625,0.0,7.902018,1.3825,85692.578125,0.0,49.734699,1.9675,85497.09375,0.0
1.047852,-999.0,72.0,292.174408,53.325001,1.426885,-2.903965,98024.46875,3.6e-05,130.25,292.534332,0.22725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.707357,-999.0,98346.539062,0.0,0.097656,-999.0,98827.46875,0.0,7.191081,-999.0,98499.398438,0.0,4.125977,-999.0,98082.640625,0.0,0.004883,-999.0,98181.828125,0.0,12.727864,-999.0,98608.578125,0.0,26.333334,-999.0,98831.890625,0.0
24.125326,1.886667,1387.300049,299.924408,61.125,-0.845615,0.068535,83932.46875,0.0,104.0,296.609314,0.09175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,58.220051,2.283333,83923.335938,0.0,59.382812,2.755556,84119.0625,0.0,55.55241,2.204444,84306.203125,0.0,46.097004,2.175555,84464.234375,0.0,34.526691,1.826667,84397.421875,0.0,37.607098,1.543333,84268.578125,0.0,38.931316,1.665555,84139.484375,0.0
1.046875,-999.0,217.0,292.37442,54.849998,1.551885,-3.218965,97970.070312,3.5e-05,123.5,292.384338,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.716471,-999.0,98297.34375,0.0,0.115885,-999.0,98794.265625,0.0,8.493815,-999.0,98460.203125,0.0,4.715495,-999.0,98062.640625,0.0,0.005534,-999.0,98174.226562,0.0,16.822916,-999.0,98602.976562,0.0,26.489584,-999.0,98823.085938,0.0
0.025716,-999.0,174.0,288.724426,41.275002,1.029385,-2.856465,99278.867188,0.0,5.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.000977,-999.0,99548.539062,0.0,0.004232,-999.0,99940.265625,0.0,0.071615,-999.0,99616.601562,0.0,0.125651,-999.0,98945.4375,0.0,0.000326,-999.0,99087.820312,0.0,0.335938,-999.0,99485.773438,0.0,9.9528,-999.0,99698.6875,0.0
0.025716,-999.0,181.800003,288.724426,41.275002,1.029385,-2.856465,99278.867188,0.0,5.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.000977,-999.0,99548.539062,0.0,0.004232,-999.0,99940.265625,0.0,0.071615,-999.0,99616.601562,0.0,0.125651,-999.0,98945.4375,0.0,0.000326,-999.0,99087.820312,0.0,0.335938,-999.0,99485.773438,0.0,9.9528,-999.0,99698.6875,0.0
0.087891,-999.0,184.100006,290.74942,57.125,2.239385,-2.366465,98884.867188,0.0,60.0,291.584351,0.24275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.161133,-999.0,99133.734375,0.0,0.19043,-999.0,99625.460938,0.0,0.586914,-999.0,99266.601562,0.0,0.666992,-999.0,98728.640625,0.0,0.008789,-999.0,98849.820312,0.0,8.339844,-999.0,99319.773438,0.0,18.582031,-999.0,99518.289062,0.0
19.833984,0.568333,76.599998,291.49942,27.625,1.041885,-0.201465,97992.070312,0.0,1.75,293.309326,0.2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.705078,0.66,97678.539062,0.0,28.875,1.445,97347.0625,0.0,40.837891,3.52,97104.601562,0.0,38.392578,3.073333,97703.4375,0.0,24.68457,2.108333,98018.625,0.0,19.258789,1.285,98148.578125,0.0,18.012695,0.971667,98059.09375,0.0
42.220703,1.561667,1003.299988,298.12442,65.400002,-0.923115,-1.001465,86445.265625,6e-06,267.75,298.384338,0.13175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,55.87077,2.446667,86360.140625,0.0,55.67741,3.025,86590.664062,0.0,47.557617,2.618333,86796.601562,0.0,50.383465,2.438333,87014.640625,0.0,51.06673,1.906667,87037.828125,0.0,43.678711,1.283333,86887.773438,0.0,44.555012,1.466667,86704.289062,0.0
1.635742,0.471667,179.800003,290.699402,33.025002,-0.170615,-2.866465,98741.671875,1e-06,179.75,290.459351,0.15725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.306315,0.703333,98786.9375,0.0,1.327148,0.54,99069.859375,0.0,0.572917,1.086667,98858.203125,0.0,0.054688,0.623333,97926.242188,0.0,0.468424,0.438333,98186.226562,0.0,0.339518,0.62,98376.578125,0.0,5.749349,0.715,98393.09375,0.0
9.375,0.4775,129.800003,292.799408,62.675003,2.856885,-1.471465,96468.867188,0.0,97.5,292.08432,0.2935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.374023,1.0175,96972.9375,0.0,15.556641,1.13,97371.0625,0.0,13.904297,1.2075,97172.203125,0.0,12.391602,1.21,97213.835938,0.0,16.99707,0.49,97732.625,0.0,15.96582,0.5425,98190.578125,0.0,16.822266,0.92,98118.6875,0.0
0.674805,0.185,394.899994,290.12442,51.025002,2.706885,-0.301465,94842.867188,1.3e-05,106.25,290.109314,0.29325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.123047,0.58,95297.34375,0.0,3.640625,0.75,95725.0625,0.0,3.181641,0.81,95515.398438,0.0,8.932617,1.0,95425.039062,0.0,10.918945,0.535,95887.421875,0.0,13.946289,1.045,96288.976562,0.0,12.358398,0.95,96296.289062,0.0
0.674805,0.145,354.200012,290.12442,51.025002,2.706885,-0.301465,94842.867188,1.3e-05,106.25,290.109314,0.29325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.123047,0.5,95297.34375,0.0,3.640625,0.67,95725.0625,0.0,3.181641,0.735,95515.398438,0.0,8.932617,0.9125,95425.039062,0.0,10.918945,0.4875,95887.421875,0.0,13.946289,0.95,96288.976562,0.0,12.358398,0.9025,96296.289062,0.0
0.155924,-999.0,141.300003,290.524414,73.925003,-0.320615,-1.481465,98355.265625,0.0,9.25,289.759338,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.011393,-999.0,98497.742188,0.0,0.522135,-999.0,99062.664062,0.0,0.14388,-999.0,98701.0,0.0,0.041341,-999.0,98273.835938,0.0,0.0,-999.0,98621.421875,0.0,2.205729,-999.0,99094.976562,0.0,15.650065,-999.0,99179.484375,0.0
0.151367,0.415,174.0,287.724426,41.25,0.266885,-3.268965,99365.265625,0.0,76.25,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.39,99377.34375,0.0,0.010742,0.0,99762.265625,0.0,0.008464,0.385,99466.195312,0.0,0.0,0.145,98641.84375,0.0,0.0,0.0,98930.625,0.0,0.0,0.0,99090.578125,0.0,5.729492,0.15,99123.890625,0.0
-999.0,-999.0,178.0,280.924408,14.25,-0.680615,-4.058965,99796.0625,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,99520.140625,0.0,-999.0,-999.0,99739.46875,0.0,-999.0,-999.0,99578.203125,0.0,-999.0,-999.0,98924.234375,0.0,-999.0,-999.0,99050.21875,0.0,-999.0,-999.0,99094.578125,0.0,-999.0,-999.0,98712.6875,0.0
0.0,-999.0,134.0,288.274414,50.350002,-1.035615,-1.151465,97369.664062,2.2e-05,18.75,289.659332,0.30925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,97847.734375,0.0,2.62736,-999.0,98213.46875,0.0,0.096842,-999.0,97943.0,0.0,0.00651,-999.0,97919.039062,0.0,6.638855,-999.0,98723.421875,0.0,10.07371,-999.0,99093.375,0.0,7.21464,-999.0,98953.890625,0.0
0.0,-999.0,684.700012,285.674408,53.050003,0.276885,-2.278965,90935.671875,1e-05,23.75,285.709351,0.2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.006775,-999.0,91276.140625,0.0,1.179199,-999.0,91741.0625,0.0,0.015625,-999.0,91486.203125,0.0,0.0,-999.0,91165.84375,0.0,1.164429,-999.0,91807.421875,0.0,7.87677,-999.0,92133.773438,0.0,6.749634,-999.0,92048.289062,0.0
22.019409,1.395,341.700012,294.949402,6.725,-1.333115,-0.813965,97794.0625,0.0,62.75,291.259338,0.21425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.309082,1.6525,97675.34375,0.0,20.249044,1.485,97716.265625,0.0,9.993164,1.0275,97457.0,0.0,7.865458,1.2725,96997.4375,0.0,1.320923,0.8175,97040.226562,0.0,13.909912,1.5175,97131.773438,0.0,5.004415,1.32,96512.6875,0.0
0.048442,-999.0,401.899994,285.349426,67.200005,1.256885,-1.951465,96296.0625,5.6e-05,97.0,286.209351,0.2845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,96474.140625,0.0,0.767517,-999.0,96824.265625,0.0,0.087606,-999.0,96742.601562,0.0,0.0,-999.0,96053.4375,0.0,0.0,-999.0,96510.226562,0.0,0.133403,-999.0,96751.375,0.0,10.53835,-999.0,96656.6875,0.0
23.544434,1.704444,308.800018,295.774414,7.575,-0.940615,-1.386465,98035.265625,0.0,164.25,291.559326,0.09275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,22.058529,1.917778,97944.140625,0.0,24.909538,1.643333,98029.0625,0.0,14.538346,1.076667,97771.398438,0.0,12.190788,1.381111,97301.84375,0.0,1.891081,1.001111,97310.226562,0.0,21.054785,1.383333,97418.171875,0.0,16.752768,1.504444,96833.484375,0.0
1.584342,-999.0,260.899994,286.949402,74.25,1.599385,-2.863965,97931.265625,3e-06,33.5,287.434326,0.2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.327409,-999.0,97996.539062,0.0,0.869922,-999.0,98267.0625,0.0,0.100033,-999.0,98213.0,0.0,0.0,-999.0,97443.039062,0.0,0.0,-999.0,97751.421875,0.0,0.007324,-999.0,97959.78125,0.0,11.991732,-999.0,97754.6875,0.0
1.264876,-999.0,299.0,289.099426,63.925003,1.071885,-3.316465,96934.0625,7.8e-05,91.75,287.83432,0.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.315234,-999.0,97043.34375,0.0,0.927799,-999.0,97350.664062,0.0,0.059863,-999.0,97299.796875,0.0,0.0,-999.0,96563.4375,0.0,0.0,-999.0,96907.023438,0.0,0.256706,-999.0,97107.773438,0.0,13.069304,-999.0,96947.890625,0.0
4.395215,-999.0,260.800018,287.274414,81.025002,1.824385,-3.303965,98204.867188,0.0,19.75,286.609314,0.24875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.979492,-999.0,98210.140625,0.0,1.504199,-999.0,98476.664062,0.0,0.281641,-999.0,98445.796875,0.0,0.0,-999.0,97639.84375,0.0,0.086816,-999.0,97909.820312,0.0,0.384766,-999.0,98078.578125,0.0,9.851661,-999.0,97844.289062,0.0
26.970182,-999.0,406.5,298.649414,11.825,-1.085615,1.448535,96815.671875,0.0,57.0,293.909332,0.12025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,21.288445,-999.0,96772.9375,0.0,20.196583,-999.0,96895.0625,0.0,6.865951,-999.0,96765.398438,0.0,1.749805,-999.0,96235.84375,0.0,9.512532,-999.0,96039.421875,0.0,15.485612,-999.0,96260.976562,0.0,33.775421,-999.0,95810.289062,0.0
0.940625,-999.0,364.700012,287.62442,81.25,0.031885,-1.853965,96882.0625,0.0001,131.0,287.559326,0.2435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.479622,-999.0,97010.539062,0.0,0.606315,-999.0,97331.46875,0.0,0.081543,-999.0,97311.796875,0.0,0.0,-999.0,96605.039062,0.0,0.0,-999.0,96989.023438,0.0,0.459831,-999.0,97194.578125,0.0,8.555339,-999.0,97024.6875,0.0
26.015234,-999.0,386.399994,297.799408,13.575001,-1.493115,1.138535,96594.070312,0.0,51.5,293.659332,0.12925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.591406,-999.0,96557.335938,0.0,19.746485,-999.0,96677.46875,0.0,7.70459,-999.0,96569.398438,0.0,2.770117,-999.0,96047.4375,0.0,11.305078,-999.0,95835.023438,0.0,8.349317,-999.0,96060.578125,0.0,34.35371,-999.0,95631.890625,0.0
26.052538,-999.0,386.399994,298.174408,12.75,-1.105615,1.246035,96550.867188,0.0,63.5,293.409332,0.1325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,20.30205,-999.0,96508.539062,0.0,19.896193,-999.0,96628.664062,0.0,7.31543,-999.0,96505.796875,0.0,2.378711,-999.0,95982.640625,0.0,9.672559,-999.0,95777.023438,0.0,10.460547,-999.0,96005.375,0.0,34.397556,-999.0,95564.6875,0.0
9.768099,-999.0,327.0,288.849426,8.825,-1.938115,-1.278965,97066.46875,0.0,8.75,288.259338,0.19025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.593946,-999.0,96603.34375,0.0,2.723828,-999.0,96674.664062,0.0,8.598437,-999.0,96497.796875,0.0,11.212793,-999.0,96002.234375,0.0,10.260319,-999.0,96002.21875,0.0,14.049056,-999.0,96068.171875,0.0,5.010286,-999.0,95391.492188,0.0
27.402571,-999.0,603.400024,297.274414,10.875,-3.720615,2.776035,94798.46875,0.0,21.75,294.809326,0.15275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,19.258528,-999.0,94827.734375,0.0,13.194695,-999.0,94954.265625,0.0,6.89209,-999.0,94997.0,0.0,6.505664,-999.0,94458.640625,0.0,3.742188,-999.0,94225.023438,0.0,2.898568,-999.0,94441.375,0.0,6.153353,-999.0,94106.289062,0.0
